timestamp,open,high,low,close,volume,ret_1,ema9,ema21,atr
2025-08-30 19:50:00,99.93477125436517,100.03096179255141,99.88705918788462,99.93477125436517,5310.7890551448645,0.0,99.93477125436517,99.93477125436517,0.0
2025-08-30 20:50:00,99.93477125436517,100.0470818037549,99.88662888362529,99.99753210724528,1340.907351400691,0.0006280181771802784,99.9473234249412,99.94047678644517,0.0
2025-08-30 21:50:00,99.99753210724528,100.08696784109486,99.74828394364607,99.81730896825887,2306.3737556727015,-0.0018022758680996676,99.92132053360474,99.9292797120646,0.0
2025-08-30 22:50:00,99.81730896825887,99.87080623150375,99.76178442187164,99.83869302203281,5606.116423586334,0.00021423192024494497,99.90479503129036,99.92104455842534,0.0
2025-08-30 23:50:00,99.83869302203281,99.91810712793433,99.67313722667438,99.74007285903124,2740.472284478253,-0.000987795012298509,99.87185059683854,99.90459258575315,0.0
2025-08-31 00:50:00,99.74007285903124,100.08181678071138,99.73134704239085,99.99530051484962,5029.085078581128,0.002558927906330055,99.89654058044076,99.91283876112556,0.0
2025-08-31 01:50:00,99.99530051484962,100.07739008301533,99.8287688946327,99.84577887304049,2440.395961212615,-0.0014952866888672256,99.8863882389607,99.90674240766327,0.0
2025-08-31 02:50:00,99.84577887304049,99.85830846077538,99.26087345505103,99.29681854486041,794.0153162857498,-0.005498082486572686,99.76847430014065,99.8512947837721,0.0
2025-08-31 03:50:00,99.29681854486041,99.37524161448457,99.22046507245783,99.34379979681587,7198.4567655561805,0.0004731395491208712,99.6835393994757,99.805158875867,0.0
2025-08-31 04:50:00,99.34379979681587,99.38579958118025,99.05858845539649,99.10743640016703,2794.7874799953097,-0.0023792465874293844,99.56831879961398,99.74172955989427,0.0
2025-08-31 05:50:00,99.10743640016703,99.17717735699671,99.0407790311435,99.08300773105569,2071.8041817701046,-0.0002464867420514105,99.47125658590232,99.68184575727257,0.0
2025-08-31 06:50:00,99.08300773105569,99.48797912230319,99.03539104334611,99.41981215734256,3435.994807602059,0.0033992147997876643,99.46096770019038,99.65802452091529,0.0
2025-08-31 07:50:00,99.41981215734256,99.74022373551206,99.3844795479356,99.64516138104057,2599.3980289377077,0.0022666430242430646,99.49780643636042,99.65685514456304,0.0
2025-08-31 08:50:00,99.64516138104057,99.7247018161755,99.5057441377606,99.5947677152416,3308.529238673075,-0.0005057311875511505,99.51719869213666,99.65121083280654,0.2742309288697789
2025-08-31 09:50:00,99.5947677152416,99.70245778561555,99.55410203875944,99.65493717390339,3934.674627504986,0.0006041427681604539,99.54474638849001,99.65154959108807,0.2745490104547303
2025-08-31 10:50:00,99.65493717390339,99.67650922162778,99.30479736076983,99.3747177495248,5937.415962643805,-0.002811897055231549,99.51074066069698,99.62638306003686,0.289638934792469
2025-08-31 11:50:00,99.3747177495248,99.38527233361675,99.24073854230267,99.31564618591928,6537.683075218762,-0.0005944325170755826,99.47172176574145,99.5981342532989,0.2757710700685619
2025-08-31 12:50:00,99.31564618591928,99.4335111075352,99.26841394161892,99.40646988046517,1421.9796379979325,0.0009144953291233548,99.4586713886862,99.58071021940492,0.2797764526602882
2025-08-31 13:50:00,99.40646988046517,99.72151686108786,99.3613177732688,99.72020285475281,3746.956930048044,0.0031560619209685115,99.51097768189953,99.5933913680729,0.28800710884308245
2025-08-31 14:50:00,99.72020285475281,99.77496438641663,99.53990232197997,99.61535595466016,3215.307896014258,-0.0010514108183812265,99.53185333645166,99.59538814867174,0.2797637035656635
2025-08-31 15:50:00,99.61535595466016,100.05194176367247,99.57968541121872,100.00181965746873,6838.5946004103225,0.003879559522775411,99.62584660065508,99.63233646765329,0.29573764385645823
2025-08-31 16:50:00,100.00181965746873,100.04395613529489,99.69442077127911,99.78644579562767,3546.5232629158318,-0.0021536994284581112,99.65796643964961,99.64634640656004,0.2780305265915603
2025-08-31 17:50:00,99.78644579562767,99.82712835953224,99.6214105888651,99.66681775366189,2446.8784260466905,-0.0011988405941503189,99.65973670245208,99.64820743811475,0.2816691857801601
2025-08-31 18:50:00,99.66681775366189,99.85881980049251,99.6613411559396,99.80859992889692,2616.7649212539154,0.0014225614746270487,99.68950934774105,99.6627885736404,0.2724025799779568
2025-08-31 19:50:00,99.80859992889692,99.82999412556514,99.68243254249683,99.68432235093549,2026.9408753636928,-0.0012451590148541136,99.68847194837994,99.66474618975813,0.27319995549332127
2025-08-31 20:50:00,99.68432235093549,99.74301630183825,99.39852771508224,99.49508674914532,3102.6085037737635,-0.0018983486803870742,99.64979490853302,99.64932260424787,0.2654785631932453
2025-08-31 21:50:00,99.49508674914532,99.6833898165747,99.48062660169211,99.58739696195796,3433.496507729959,0.0009277866458410333,99.63731531921802,99.64369300040333,0.25455135085796904
2025-08-31 22:50:00,99.58739696195796,99.64109806702334,99.53134866776196,99.54433931931257,3946.219523770321,-0.0004323603584280855,99.61872011923694,99.6346608475769,0.24675075948986042
2025-08-31 23:50:00,99.54433931931257,99.5634977906693,99.37501115403911,99.39179650202489,1338.9786969410009,-0.001532410766205028,99.57333539579454,99.61258227070853,0.24961725161658016
2025-09-01 00:50:00,99.39179650202489,99.39838448387869,99.34791721447347,99.36589852425841,8228.359966298278,-0.0002605645403134238,99.53184802148732,99.59015647557669,0.2266712093699559
2025-09-01 01:50:00,99.36589852425841,99.45125758406789,99.27954019315531,99.42383049195631,4527.688872446478,0.0005830165938041088,99.51024451558112,99.5750359316112,0.22861289505556215
2025-09-01 02:50:00,99.42383049195631,99.62476489398202,99.41466268345724,99.6156355650966,2856.812560266707,0.0019291659976408138,99.53132272548422,99.5787268073826,0.23182754109902654
2025-09-01 03:50:00,99.6156355650966,99.85850198061073,99.5276317344257,99.76624019053284,2081.642402339303,0.0015118572961152488,99.57830621849395,99.59577347857807,0.22973262383945223
2025-09-01 04:50:00,99.76624019053284,99.82710708347251,99.52591044871544,99.61028251970674,3198.435255817943,-0.0015632309138667866,99.58470147873652,99.59709248231704,0.23445652171948186
2025-09-01 05:50:00,99.61028251970674,99.79398178234817,99.58932023057032,99.72494084967241,2967.613321227696,0.0011510692176079917,99.6127493529237,99.60871506116753,0.2153426073854884
2025-09-01 06:50:00,99.72494084967241,99.78221293817195,99.6288495394712,99.66901709208996,3959.2854261871726,-0.0005607800526725715,99.62400290075696,99.61419706397865,0.20133032414870047
2025-09-01 07:50:00,99.66901709208996,99.94633709794043,99.60773270757599,99.87879808708293,2552.2230357669114,0.0021047764000636793,99.67496193802216,99.63825170244267,0.21082222555565064
2025-09-01 08:50:00,99.87879808708293,99.89154868545828,99.3393919955312,99.4378607576039,3097.1221009790756,-0.0044147240247582875,99.62754170193851,99.62003434382096,0.23615637165380474
2025-09-01 09:50:00,99.4378607576039,99.53393836122274,99.15765886353068,99.2540411611829,2686.1520148386985,-0.0018485876005427393,99.55284159378739,99.5867622363084,0.2524933655555007
