timestamp,open,high,low,close,volume,ret_1,ema9,ema21,atr,ret_fut,vol_proxy,dir
2025-10-08 21:35:00,99.84903500662844,99.9333096032165,99.84879791012784,99.84903500662844,6963.214828674216,0.0,99.84903500662844,99.84903500662844,0.0,-0.005641463212101128,0.0,-1
2025-10-08 21:40:00,99.84903500662844,100.10254462165696,99.82127344595374,100.03572407135644,1905.025201636333,0.0018697132597784,99.88637281957406,99.86600673978556,0.0,-0.00415853063634164,0.0,-1
2025-10-08 21:45:00,100.03572407135644,100.07436292412577,100.01598175453265,100.04596980018856,2209.06621763086,0.0001024206994773,99.91829221569697,99.882367018004,0.0,-0.004672562129777402,0.0,-1
2025-10-08 21:50:00,100.04596980018856,100.15241632337477,99.96771583383484,100.11646680462589,2676.140787722118,0.0007046461199597,99.95792713348276,99.9036488167878,0.0,-0.004561667107422229,0.0,-1
2025-10-08 21:55:00,100.11646680462589,100.2126687063551,99.931545884399,100.0071478050089,2469.944136515414,-0.001091918273847,99.967771267788,99.913057815717,0.0,-0.004059249150471289,0.0,-1
2025-10-08 22:00:00,100.0071478050089,100.09281175695402,99.89813858176278,99.97219431381522,3091.417931682321,-0.0003495099296485,99.96865587699344,99.91843386099865,0.0,-0.0015881921650046094,0.0,-1
2025-10-08 22:05:00,99.97219431381522,100.0243391660828,99.91061139684668,99.91616273288068,1572.7105205560747,-0.0005604716523341,99.9581572481709,99.9182273948061,0.0,-0.0039624669811850755,0.0,-1
2025-10-08 22:10:00,99.91616273288068,100.01308505588064,99.70893542453244,99.725236323472,1475.4135645648348,-0.0019108661120134,99.91157306323112,99.90068275195752,0.0,-0.0025685002162693094,0.0,-1
2025-10-08 22:15:00,99.725236323472,99.73990014061778,99.6452983485494,99.70965704578708,951.3181298844958,-0.0001562220182099,99.87118985974232,99.88331677866933,0.0,-0.0014548129034449575,0.0,-1
2025-10-08 22:20:00,99.70965704578708,99.78060326967577,99.2540336166382,99.29604046501164,4207.080936207795,-0.0041482098427589,99.7561599807962,99.82992802288224,0.0,0.0005222043548926969,0.0,0
2025-10-08 22:25:00,99.29604046501164,99.33652907644192,99.24243347124306,99.2787449573025,1670.3396386826296,-0.0001741812425565,99.66067697609746,99.7798204714659,0.0,0.00020898591563311975,0.0,0
2025-10-08 22:30:00,99.2787449573025,99.28722218815024,99.04018979674346,99.12785762719776,3145.539240196178,-0.0015198351889886,99.55411310631752,99.72055112198696,0.0,0.0023722707055127135,0.0,1
2025-10-08 22:35:00,99.12785762719776,99.13339934099858,99.00867316275796,99.04315130761115,5670.132665809202,-0.000854515790154,99.45192074657626,99.65896932068009,0.0,0.003122083556426958,0.0,1
2025-10-08 22:40:00,99.04315130761115,99.39510285812604,98.98577015717645,99.32046189150832,1533.253978202309,0.0027998966131024,99.42562897556267,99.6281959180281,0.2142068747541726,0.0023020029511811035,0.0,1
2025-10-08 22:45:00,99.32046189150832,99.3319062056852,99.15960475526754,99.22459874220505,1192.0948677937129,-0.0009651903291389,99.38542292889116,99.59150526568054,0.2204775717062434,0.004056306204635929,0.0,1
2025-10-08 22:50:00,99.22459874220505,99.26627836918236,99.14778470757147,99.1677199393032,2704.3379510372715,-0.0005732328840108,99.34188233097358,99.55297932691896,0.2088506064139313,0.0032704418469140517,0.0,1
2025-10-08 22:55:00,99.1677199393032,99.4008988224383,99.12386407445108,99.34693514012484,1456.8597290657272,0.001807192914502,99.34289289280385,99.5342480372104,0.2244687191563658,0.0002680809035657816,0.0,0
